time,0
2022-01-01 00:30:00,208.50422354757788
2022-01-01 01:30:00,214.77846774995328
2022-01-01 02:30:00,207.43106371700765
2022-01-01 03:30:00,267.1198061800003
2022-01-01 04:30:00,242.8853451561928
2022-01-01 05:30:00,232.20034360826017
2022-01-01 06:30:00,207.99447120785715
2022-01-01 07:30:00,191.96190587341786
2022-01-01 08:30:00,211.75080045282843
2022-01-01 09:30:00,233.199511025548
2022-01-01 10:30:00,237.5044776827097
2022-01-01 11:30:00,235.1764008420706
2022-01-01 12:30:00,211.0028947967291
2022-01-01 13:30:00,183.34245721995833
2022-01-01 14:30:00,175.3382675546408
2022-01-01 15:30:00,197.73024647772314
2022-01-01 16:30:00,176.23312129139902
2022-01-01 17:30:00,185.50688442945483
2022-01-01 18:30:00,227.77538426399232
2022-01-01 19:30:00,335.85222519993783
2022-01-01 20:30:00,478.66647328615187
2022-01-01 21:30:00,483.0425067448616
2022-01-01 22:30:00,419.15237280130384
2022-01-01 23:30:00,407.1944887149334
2022-01-02 00:30:00,362.8665570473671
2022-01-02 01:30:00,335.1282357096672
2022-01-02 02:30:00,311.7292214620113
2022-01-02 03:30:00,296.19672270417215
2022-01-02 04:30:00,280.9896201407909
2022-01-02 05:30:00,288.4592181706428
2022-01-02 06:30:00,268.4205104339123
2022-01-02 07:30:00,262.9108734381199
2022-01-02 08:30:00,281.35404342770573
2022-01-02 09:30:00,303.26102409482
2022-01-02 10:30:00,349.62100614190103
2022-01-02 11:30:00,284.86398219704625
2022-01-02 12:30:00,214.87259859740735
2022-01-02 13:30:00,192.04778535962106
2022-01-02 14:30:00,161.98969535052777
2022-01-02 15:30:00,195.42290455520154
2022-01-02 16:30:00,200.69195969283584
2022-01-02 17:30:00,186.38885695338251
2022-01-02 18:30:00,229.82540017187597
2022-01-02 19:30:00,297.1539942252636
2022-01-02 20:30:00,323.77785632014275
2022-01-02 21:30:00,433.5499046301842
2022-01-02 22:30:00,391.9294988048077
2022-01-02 23:30:00,326.3597512817383
2022-01-03 00:30:00,449.7368030846119
2022-01-03 01:30:00,337.0414437639713
2022-01-03 02:30:00,295.35221505284306
2022-01-03 03:30:00,262.49475487589837
2022-01-03 04:30:00,247.86595770001412
2022-01-03 05:30:00,240.4285129952431
2022-01-03 06:30:00,235.1102763360739
2022-01-03 07:30:00,237.92576577246192
2022-01-03 08:30:00,238.84791575074198
2022-01-03 09:30:00,259.9775926244259
2022-01-03 10:30:00,231.29590352237227
2022-01-03 11:30:00,227.73429788172248
2022-01-03 12:30:00,244.27307925820352
2022-01-03 13:30:00,187.17049235641957
2022-01-03 14:30:00,160.54901619732382
2022-01-03 15:30:00,177.85487592816355
2022-01-03 16:30:00,165.21748301148418
2022-01-03 17:30:00,168.54530955135823
2022-01-03 18:30:00,194.29205620586873
2022-01-03 19:30:00,311.46557555794715
2022-01-03 20:30:00,323.9896365249157
2022-01-03 21:30:00,306.6699014413357
2022-01-03 22:30:00,443.73580533742904
2022-01-03 23:30:00,494.97298097372055
2022-01-04 00:30:00,353.80579548597336
2022-01-04 01:30:00,404.50718651890753
2022-01-04 02:30:00,453.67319947123525
2022-01-04 03:30:00,357.48050584435464
2022-01-04 04:30:00,351.2642057967186
2022-01-04 05:30:00,275.6827876865864
2022-01-04 06:30:00,246.65657229781152
2022-01-04 07:30:00,246.32986951947214
2022-01-04 08:30:00,249.60325979828838
2022-01-04 09:30:00,370.97217738747594
2022-01-04 10:30:00,357.7559962153435
2022-01-04 11:30:00,249.08500046133997
2022-01-04 12:30:00,174.50155680060388
2022-01-04 13:30:00,155.29791238605978
2022-01-04 14:30:00,114.6279469203949
2022-01-04 15:30:00,113.8915590852499
2022-01-04 16:30:00,148.10065188348295
2022-01-04 17:30:00,169.56478582680228
2022-01-04 18:30:00,177.56906070411208
2022-01-04 19:30:00,264.5197042560577
2022-01-04 20:30:00,305.0127838277817
2022-01-04 21:30:00,241.69686509609224
2022-01-04 22:30:00,324.7772509694099
2022-01-04 23:30:00,479.706116399765
2022-01-05 00:30:00,296.01720944046974
2022-01-05 01:30:00,346.9762531340122
2022-01-05 02:30:00,455.3456552433968
2022-01-05 03:30:00,387.0917583680153
2022-01-05 04:30:00,390.10525207042696
2022-01-05 05:30:00,531.3062383151055
2022-01-05 06:30:00,599.1115224552154
2022-01-05 07:30:00,580.5222991108894
2022-01-05 08:30:00,577.3218502974511
2022-01-05 09:30:00,409.9706954228878
2022-01-05 10:30:00,361.9371214437485
2022-01-05 11:30:00,426.6791480779648
2022-01-05 12:30:00,611.7076159596443
2022-01-05 13:30:00,764.5020914077759
2022-01-05 14:30:00,323.48498270273205
2022-01-05 15:30:00,189.7721280962229
2022-01-05 16:30:00,133.84474238574506
2022-01-05 17:30:00,156.52222408890725
2022-01-05 18:30:00,212.9695023661852
2022-01-05 19:30:00,209.94566960871222
2022-01-05 20:30:00,238.6155142438412
2022-01-05 21:30:00,214.34936856091025
2022-01-05 22:30:00,225.11302077770236
2022-01-05 23:30:00,211.4475309723616
2022-01-06 00:30:00,197.61455699622633
2022-01-06 01:30:00,148.14660955131055
2022-01-06 02:30:00,154.89903505027297
2022-01-06 03:30:00,162.46877137303355
2022-01-06 04:30:00,215.12515274047854
2022-01-06 05:30:00,196.40480234205725
2022-01-06 06:30:00,184.92125081062318
2022-01-06 07:30:00,241.57643214702608
2022-01-06 08:30:00,194.46100318253042
2022-01-06 09:30:00,195.3438704323769
2022-01-06 10:30:00,174.9005761563778
2022-01-06 11:30:00,170.82304030656817
2022-01-06 12:30:00,117.92339290320874
